"FS51_roi","FS53_roi","r_value","p_value"
"L.LG","L.postCEN",0.484037486617286,1.81936157133658e-58
"L.LG","R.latO",0.623769326769031,2.41754613817992e-106
"L.LG","R.parOP",0.367086288503448,1.68794968758534e-32
"L.LG","L.paraCEN",0.566048311909103,9.07446064309415e-84
"L.LG","R.parsTRI",0.349910807325577,1.72526113185863e-29
"L.LG","R.medorbF",0.330367848865403,2.76380026222297e-26
"L.LG","R.CN",0.718338316696749,1.16453448064605e-155
"L.LG","L.INS",0.432385229369567,9.88665813782043e-46
"R.isthCG","L.cauantCG",0.393211531589162,1.93199344915954e-37
"R.isthCG","L.parsORB",0.218203641532159,5.52577905202421e-12
"R.isthCG","R.parsORB",0.181411102487367,1.14564432277791e-08
"R.isthCG","L.preCN",0.485802143906817,6.09671500052382e-59
"R.isthCG","R.ENT",0.0166967881029426,0.602372208870662
"R.isthCG","L.CN",0.436982507263659,8.87668586853517e-47
"R.isthCG","R.periCAL",0.295740082258201,3.7521939552029e-21
"R.isthCG","L.rosantCG",0.333928811889152,7.49163807541026e-27
"R.isthCG","L.caumidF",0.23340167815394,1.52931231881007e-13
"R.isthCG","R.rosantCG",0.282877143390726,2.04725348416532e-19
"R.isthCG","L.latO",0.442505593599935,4.66850110639939e-48
"R.isthCG","L.FUS",0.344316322749517,1.50563566702836e-28
"R.isthCG","R.LG",0.438701979781428,3.56920344872124e-47
"R.isthCG","R.postCEN",0.311099426717801,2.40647002731108e-23
"R.isthCG","L.periCAL",0.35514939203045,2.17996874748971e-30
"R.isthCG","L.SM",0.320452855714232,9.57135749679899e-25
"R.isthCG","L.parOP",0.254627772535835,6.57586209044029e-16
"R.isthCG","L.supP",0.390728917756155,5.95763325394999e-37
"R.isthCG","R.posCG",0.560031247988757,1.15005024171136e-81
"R.isthCG","L.ENT",0.0177640232463157,0.579374659636397
"R.isthCG","R.FUS",0.353340827280374,4.47228075444805e-30
"R.isthCG","R.supP",0.347292740698878,4.7811061339359e-29
"R.isthCG","R.supT",0.151223769557845,2.07843496866632e-06
"R.isthCG","R.rosmidF",0.245986478618945,6.43596239510895e-15
"R.isthCG","R.preCEN",0.299453932264002,1.13772810213046e-21
"R.isthCG","L.latorbF",0.304397853922181,2.2611310895624e-22
"R.isthCG","L.transT",0.267599076975012,1.8170777406369e-17
"R.isthCG","L.posCG",0.498838682239503,1.54864551333582e-62
"R.isthCG","R.transT",0.292154229680462,1.16815680365441e-20
"R.isthCG","R.preCN",0.453831571066687,9.3620410468239e-51
"R.isthCG","L.preCEN",0.337655048366962,1.87627735972985e-27
"R.isthCG","L.infP",0.44120037836655,9.40980558141258e-48
"R.isthCG","R.infP",0.388087556149555,1.9536115050042e-36
"R.isthCG","R.INS",0.344002823525327,1.69777597090567e-28
"R.isthCG","R.caumidF",0.269664726572432,1.00726323893646e-17
"R.isthCG","R.paraCEN",0.35732533793301,9.12613620208946e-31
"R.isthCG","L.infT",0.18679893542802,4.09923573918685e-09
"R.isthCG","R.supF",0.30788643114198,7.09563337017091e-23
"R.isthCG","L.paraH",0.21630485911911,8.49532674755614e-12
"R.isthCG","L.midT",0.149045049712054,2.91822394977613e-06
"R.isthCG","R.paraH",0.210484265862858,3.09756053002339e-11
"R.isthCG","L.isthCG",0.587750298677958,1.00355313963372e-91
"R.isthCG","L.parsTRI",0.235973152061259,8.12346651669047e-14
"R.isthCG","R.infT",0.232299090034617,2.00128006018446e-13
"R.isthCG","R.latorbF",0.222075645803156,2.27051650353887e-12
"R.isthCG","L.rosmidF",0.267015788898736,2.14449143314058e-17
"R.isthCG","L.supF",0.322099474205837,5.36113514195996e-25
"R.isthCG","R.cauantCG",0.414457855570261,8.43545088079553e-42
"R.isthCG","L.LG",0.442366597129913,5.0310362482439e-48
"R.isthCG","R.isthCG",0.847380953922499,5.12562224633554e-270
"R.isthCG","L.medorbF",0.316235460357225,4.1550920554692e-24
"R.isthCG","R.SM",0.297499992047995,2.13621474853063e-21
"R.isthCG","L.supT",0.163057686346116,3.02516346635895e-07
"R.isthCG","R.midT",0.186891862792446,4.02612986058744e-09
"R.isthCG","L.postCEN",0.333287637135952,9.48874142798313e-27
"R.isthCG","R.latO",0.425578519876126,3.27796278006563e-44
"R.isthCG","R.parOP",0.232264366343339,2.0182590464551e-13
"R.isthCG","L.paraCEN",0.413475251131936,1.36387390940725e-41
"R.isthCG","R.parsTRI",0.201726746623162,2.02335078600928e-10
"R.isthCG","R.medorbF",0.277928323160388,9.03084480082136e-19
"R.isthCG","R.CN",0.439176002865142,2.77389562004465e-47
"R.isthCG","L.INS",0.364102971204855,5.7995524008484e-32
"L.medorbF","L.cauantCG",0.180757177652669,1.29515151611492e-08
"L.medorbF","L.parsORB",0.468919869292322,1.64402793855411e-54
"L.medorbF","R.parsORB",0.489427696986167,6.32122389675901e-60
"L.medorbF","L.preCN",0.537346980575418,4.10676775810018e-74
"L.medorbF","R.ENT",0.20903993085838,4.24559477234641e-11
"L.medorbF","L.CN",0.429009767653116,5.66811781918057e-45
"L.medorbF","R.periCAL",0.327760689985715,7.10980985273868e-26
"L.medorbF","L.rosantCG",0.412789484777114,1.90542834606833e-41
"L.medorbF","L.caumidF",0.336876342510851,2.50977358726921e-27
"L.medorbF","R.rosantCG",0.347118990791977,5.1139753470143e-29
"L.medorbF","L.latO",0.443467614025028,2.77948322045839e-48
"L.medorbF","L.FUS",0.409614277303345,8.87140860181052e-41
"L.medorbF","R.LG",0.514147587935844,5.81800845779394e-67
"L.medorbF","R.postCEN",0.407527983868341,2.41547259672406e-40
"L.medorbF","L.periCAL",0.318447526951121,1.92938927168976e-24
"L.medorbF","L.SM",0.471131552513316,4.46124071816042e-55
"L.medorbF","L.parOP",0.483251953041153,2.95389084115086e-58
"L.medorbF","L.supP",0.502173744379657,1.75790029068331e-63
"L.medorbF","R.posCG",0.33361180044335,8.42074853676763e-27
"L.medorbF","L.ENT",0.224244753046467,1.36953237146831e-12
"L.medorbF","R.FUS",0.430455271537404,2.68978806918955e-45
"L.medorbF","R.supP",0.451434738360453,3.55471436984831e-50
"L.medorbF","R.supT",0.424704287181517,5.10965457469975e-44
"L.medorbF","R.rosmidF",0.525723176240329,1.84441361409778e-70
"L.medorbF","R.preCEN",0.373093058578801,1.35147458280293e-33
"L.medorbF","L.latorbF",0.660629660011414,1.98631699856518e-123
"L.medorbF","L.transT",0.436841310325446,9.56404641097722e-47
"L.medorbF","L.posCG",0.328687395286899,5.08693353620844e-26
"L.medorbF","R.transT",0.438107383493998,4.89390205418606e-47
"L.medorbF","R.preCN",0.514195516057032,5.63071730219676e-67
"L.medorbF","L.preCEN",0.371634806726796,2.50697280245667e-33
"L.medorbF","L.infP",0.544119105402442,2.6240931216025e-76
"L.medorbF","R.infP",0.484641006574732,1.25267897225455e-58
"L.medorbF","R.INS",0.380487479702766,5.60822397769714e-35
"L.medorbF","R.caumidF",0.379845619456197,7.41660477758828e-35
"L.medorbF","R.paraCEN",0.473449668110766,1.12530189327106e-55
"L.medorbF","L.infT",0.390818176855557,5.72219129866045e-37
"L.medorbF","R.supF",0.489728354432057,5.23171565099439e-60
"L.medorbF","L.paraH",0.205490522989213,9.12463556138086e-11
"L.medorbF","L.midT",0.387691023030617,2.33271485427519e-36
"L.medorbF","R.paraH",0.253110803596668,9.87635397441508e-16
"L.medorbF","L.isthCG",0.262988569924635,6.6570387874226e-17
"L.medorbF","L.parsTRI",0.531145822922544,3.79905491709082e-72
"L.medorbF","R.infT",0.394787923818319,9.40339433398265e-38
"L.medorbF","R.latorbF",0.567816643656964,2.14556670501366e-84
"L.medorbF","L.rosmidF",0.541501008643619,1.87635136034977e-75
"L.medorbF","L.supF",0.5000230068543,7.17102921831795e-63
"L.medorbF","R.cauantCG",0.25025862619997,2.10648699239503e-15
"L.medorbF","L.LG",0.512887269859027,1.37291861905124e-66
"L.medorbF","R.isthCG",0.257281500652411,3.20715781378251e-16
"L.medorbF","L.medorbF",0.861950063549526,1.39308696825984e-289
"L.medorbF","R.SM",0.437633029202546,6.29248600492398e-47
"L.medorbF","L.supT",0.425092479026465,4.19620491066584e-44
"L.medorbF","R.midT",0.398524766471803,1.67950327218838e-38
"L.medorbF","L.postCEN",0.412533782197943,2.15801306555806e-41
"L.medorbF","R.latO",0.404255421517072,1.14595552141368e-39
"L.medorbF","R.parOP",0.498590905082265,1.81861592996586e-62
"L.medorbF","L.paraCEN",0.489992940300787,4.42869939670995e-60
"L.medorbF","R.parsTRI",0.543514860332032,4.13833255700113e-76
"L.medorbF","R.medorbF",0.610068894952134,1.46478075533481e-100
"L.medorbF","R.CN",0.436642869669205,1.06203409035159e-46
"L.medorbF","L.INS",0.462986478043269,5.19038645686741e-53
"R.SM","L.cauantCG",0.266487498486098,2.49079695433194e-17
"R.SM","L.parsORB",0.462388359482418,7.32327901987188e-53
"R.SM","R.parsORB",0.42820230241178,8.58199405692902e-45
"R.SM","L.preCN",0.684011394946653,1.38672742606737e-135
"R.SM","R.ENT",0.152111818075671,1.80745401713404e-06
"R.SM","L.CN",0.472123726568993,2.47735870914608e-55
"R.SM","R.periCAL",0.343415246962804,2.12560291404464e-28
"R.SM","L.rosantCG",0.325560384409533,1.56704875382987e-25
"R.SM","L.caumidF",0.629984913096139,4.61120675142953e-109
"R.SM","R.rosantCG",0.23371997249356,1.41469860214101e-13
"R.SM","L.latO",0.55342072145481,2.0983738517279e-79
"R.SM","L.FUS",0.457104755294124,1.48793075710166e-51
"R.SM","R.LG",0.449085828523729,1.30073203663688e-49
"R.SM","R.postCEN",0.698739721974697,7.57238252756377e-144
"R.SM","L.periCAL",0.356122101025557,1.47830698615651e-30
"R.SM","L.SM",0.770379532204965,1.38365583984984e-192
"R.SM","L.parOP",0.668087514147217,3.47716135361544e-127
"R.SM","L.supP",0.733358206540701,2.0300545225336e-165
"R.SM","R.posCG",0.333355490929298,9.25462586327285e-27
"R.SM","L.ENT",0.114428714535196,0.000340897995135228
"R.SM","R.FUS",0.489268566339738,6.98637318396609e-60
"R.SM","R.supP",0.70953551837819,3.11955902124449e-150
"R.SM","R.supT",0.513329227646731,1.01640709318501e-66
"R.SM","R.rosmidF",0.523907253015435,6.66385776285082e-70
"R.SM","R.preCEN",0.650322623776327,2.06983722207978e-118
"R.SM","L.latorbF",0.50729646856149,5.92917461159706e-65
"R.SM","L.transT",0.465329191439899,1.33890305130176e-53
"R.SM","L.posCG",0.330340965800436,2.7909896335828e-26
"R.SM","R.transT",0.506826435892155,8.11152518670837e-65
"R.SM","R.preCN",0.696451805398301,1.56955948841848e-142
"R.SM","L.preCEN",0.673692574367461,4.41511754606901e-130
"R.SM","L.infP",0.754015734298699,5.5719572091044e-180
"R.SM","R.infP",0.764165689299475,1.11769362991266e-187
"R.SM","R.INS",0.330023048434841,3.13332051308064e-26
"R.SM","R.caumidF",0.596586638365312,3.85658154470489e-95
"R.SM","R.paraCEN",0.669502162238173,6.54986525561546e-128
"R.SM","L.infT",0.52795383173547,3.76645113479442e-71
"R.SM","R.supF",0.558741362212398,3.20574265004613e-81
"R.SM","L.paraH",0.20402416053698,1.24667365471117e-10
"R.SM","L.midT",0.568567492295023,1.16003028190878e-84
"R.SM","R.paraH",0.224533937521194,1.27976285309267e-12
"R.SM","L.isthCG",0.257281928285538,3.20678461244014e-16
"R.SM","L.parsTRI",0.588498702500548,5.2041461445105e-92
"R.SM","R.infT",0.510071273970149,9.22874357419732e-66
"R.SM","R.latorbF",0.40254392635992,2.56920446413263e-39
"R.SM","L.rosmidF",0.63173484470549,7.70765271738648e-110
"R.SM","L.supF",0.656676523107443,1.76192238176556e-121
"R.SM","R.cauantCG",0.274075690751414,2.8088060342143e-18
"R.SM","L.LG",0.474389983375,6.41665807720498e-56
"R.SM","R.isthCG",0.264905101173179,3.8923258365164e-17
"R.SM","L.medorbF",0.425127029632109,4.12323733054788e-44
"R.SM","R.SM",0.879103854852314,1.02866636412333e-315
"R.SM","L.supT",0.530322196017835,6.88269672415536e-72
"R.SM","R.midT",0.566184563460791,8.12269513973741e-84
"R.SM","L.postCEN",0.695261562118802,7.51227142079827e-142
"R.SM","R.latO",0.554560873288153,8.61989333230434e-80
"R.SM","R.parOP",0.553918063185339,1.42404809723057e-79
"R.SM","L.paraCEN",0.673153497213634,8.43875633907676e-130
"R.SM","R.parsTRI",0.525530249935609,2.11488981365995e-70
"R.SM","R.medorbF",0.290849515869012,1.75881318078785e-20
"R.SM","R.CN",0.485433971638204,7.66285638757936e-59
"R.SM","L.INS",0.47328339504329,1.24259253832187e-55
"L.supT","L.cauantCG",0.139684321345348,1.18802264217011e-05
"L.supT","L.parsORB",0.37356728132361,1.10470648169507e-33
"L.supT","R.parsORB",0.345060684657572,1.13144469487669e-28
"L.supT","L.preCN",0.505832226719993,1.57144249470727e-64
"L.supT","R.ENT",0.331457929035944,1.85674418598275e-26
"L.supT","L.CN",0.327529810071973,7.72690204991416e-26
"L.supT","R.periCAL",0.221892309842054,2.36906632659524e-12
"L.supT","L.rosantCG",0.367368737568074,1.50077678292378e-32
"L.supT","L.caumidF",0.308494404537694,5.7886219212696e-23
"L.supT","R.rosantCG",0.24521105153752,7.86449548092983e-15
"L.supT","L.latO",0.470496076504901,6.49588571535207e-55
"L.supT","L.FUS",0.535385121937965,1.73766875277201e-73
"L.supT","R.LG",0.39650656326497,4.26981951239746e-38
"L.supT","R.postCEN",0.558145654613288,5.13903884727561e-81
"L.supT","L.periCAL",0.18797660004437,3.26113442405749e-09
"L.supT","L.SM",0.62704538557758,9.07128478812955e-108
"L.supT","L.parOP",0.574238441392348,1.05914814463035e-86
"L.supT","L.supP",0.530541363412025,5.87695175965226e-72
"L.supT","R.posCG",0.186910727806917,4.01144425982174e-09
"L.supT","L.ENT",0.305960313166051,1.34813654938185e-22
"L.supT","R.FUS",0.57534989826337,4.17393684817878e-87
"L.supT","R.supP",0.462420661403498,7.1885113343014e-53
"L.supT","R.supT",0.776470955077331,1.50512038237208e-197
"L.supT","R.rosmidF",0.276346406867628,1.44218607026732e-18
"L.supT","R.preCEN",0.509350777564781,1.49838392349209e-65
"L.supT","L.latorbF",0.479464903840241,3.00223779337317e-57
"L.supT","L.transT",0.569139331189016,7.2545050397869e-85
"L.supT","L.posCG",0.185744844239642,5.02427671226369e-09
"L.supT","R.transT",0.560217654100205,9.91324312209553e-82
"L.supT","R.preCN",0.479954903709968,2.22769095297093e-57
"L.supT","L.preCEN",0.509826447180188,1.08823083317914e-65
"L.supT","L.infP",0.613529882247188,5.39308648343945e-102
"L.supT","R.infP",0.559711047650447,1.48394700306587e-81
"L.supT","R.INS",0.441705519722612,7.17676179055084e-48
"L.supT","R.caumidF",0.288937903141418,3.19108127726009e-20
"L.supT","R.paraCEN",0.472233660366612,2.32076525390091e-55
"L.supT","L.infT",0.587076994898832,1.80916405728668e-91
"L.supT","R.supF",0.287366479224832,5.1896082319534e-20
"L.supT","L.paraH",0.32914348018405,4.31231939386042e-26
"L.supT","L.midT",0.713544708873286,1.11548732514424e-152
"L.supT","R.paraH",0.344903205340108,1.20202484539329e-28
"L.supT","L.isthCG",0.124881800711191,9.16277661174109e-05
"L.supT","L.parsTRI",0.450520909873285,5.89534125864227e-50
"L.supT","R.infT",0.627390770307665,6.40273750515316e-108
"L.supT","R.latorbF",0.310731315279868,2.72570219795514e-23
"L.supT","L.rosmidF",0.340160327376296,7.31782522604831e-28
"L.supT","L.supF",0.357949351712761,7.10057971375643e-31
"L.supT","R.cauantCG",0.12578157274558,8.14257618816217e-05
"L.supT","L.LG",0.401187529509944,4.85545153511213e-39
"L.supT","R.isthCG",0.0942896518670507,0.00319321103229393
"L.supT","L.medorbF",0.398494830210327,1.7029902600486e-38
"L.supT","R.SM",0.614460000468768,2.20512629396526e-102
"L.supT","L.supT",0.90214224131598,0
"L.supT","R.midT",0.705985984022871,4.22267312876345e-148
"L.supT","L.postCEN",0.561182754825796,4.58787444660759e-82
"L.supT","R.latO",0.433968175391834,4.32943010695706e-46
"L.supT","R.parOP",0.538291050305201,2.04438484722161e-74
"L.supT","L.paraCEN",0.471570128304658,3.44059822313544e-55
"L.supT","R.parsTRI",0.43827375199005,4.48050041359941e-47
"L.supT","R.medorbF",0.241768836567054,1.89887765523979e-14
"L.supT","R.CN",0.346207864477512,7.2734089542856e-29
"L.supT","L.INS",0.552266963216141,5.14466791555623e-79
"R.midT","L.cauantCG",0.197240535453188,5.12430543017391e-10
"R.midT","L.parsORB",0.378976059024003,1.0819621043951e-34
"R.midT","R.parsORB",0.367097389134216,1.68017448088093e-32
"R.midT","L.preCN",0.550722929052642,1.69903098026979e-78
"R.midT","R.ENT",0.261725702553658,9.4585243545986e-17
"R.midT","L.CN",0.352851203587946,5.42835912455868e-30
"R.midT","R.periCAL",0.215744248958005,9.63824148098176e-12
"R.midT","L.rosantCG",0.371941120698969,2.20240358596229e-33
"R.midT","L.caumidF",0.408488093897506,1.52473486060161e-40
"R.midT","R.rosantCG",0.290758994309949,1.8093208939575e-20
"R.midT","L.latO",0.458797845477377,5.70137134695919e-52
"R.midT","L.FUS",0.530464099588317,6.21360949398175e-72
"R.midT","R.LG",0.369730790265327,5.59055778836219e-33
"R.midT","R.postCEN",0.545520351365573,9.09116019262862e-77
"R.midT","L.periCAL",0.199872780627945,2.97843747479746e-10
"R.midT","L.SM",0.669253258917754,8.79191726894601e-128
"R.midT","L.parOP",0.573453544252586,2.03993035478431e-86
"R.midT","L.supP",0.567417061857863,2.97434385856532e-84
"R.midT","R.posCG",0.259325536020245,1.83433139955612e-16
"R.midT","L.ENT",0.224842765534366,1.19026026340992e-12
"R.midT","R.FUS",0.566691086065564,5.37789185687344e-84
"R.midT","R.supP",0.503860383925366,5.7956862794203e-64
"R.midT","R.supT",0.639515019836512,2.35240010121035e-113
"R.midT","R.rosmidF",0.359600484508976,3.64523329991662e-31
"R.midT","R.preCEN",0.519839693120494,1.15109944720452e-68
"R.midT","L.latorbF",0.443297442843672,3.0468744356454e-48
"R.midT","L.transT",0.481954694532075,6.55819569562193e-58
"R.midT","L.posCG",0.26058857870713,1.29560968982427e-16
"R.midT","R.transT",0.500515879279561,5.20045340111278e-63
"R.midT","R.preCN",0.531474723558339,2.99513003510236e-72
"R.midT","L.preCEN",0.520326823699619,8.19986880744153e-69
"R.midT","L.infP",0.666346748031544,2.67839098699454e-126
"R.midT","R.infP",0.610691820631984,8.10951865309891e-101
"R.midT","R.INS",0.391589409025672,4.03675827262349e-37
"R.midT","R.caumidF",0.374166321012363,8.55916174889874e-34
"R.midT","R.paraCEN",0.517203405623146,7.14787560114909e-68
"R.midT","L.infT",0.622527859155528,8.30273930222194e-106
"R.midT","R.supF",0.362362617660718,1.18437711627889e-31
"R.midT","L.paraH",0.262544502668142,7.53379703282394e-17
"R.midT","L.midT",0.725194775223335,4.92077556551673e-160
"R.midT","R.paraH",0.280882148363343,3.73747008196143e-19
"R.midT","L.isthCG",0.182793812899476,8.82607595233042e-09
"R.midT","L.parsTRI",0.471778825149441,3.04011492736584e-55
"R.midT","R.infT",0.665024357327713,1.25147616779267e-125
"R.midT","R.latorbF",0.300694199535223,7.60806127696549e-22
"R.midT","L.rosmidF",0.435370357563923,2.07573732129332e-46
"R.midT","L.supF",0.429480686975324,4.44783676155271e-45
"R.midT","R.cauantCG",0.204653296722075,1.09074992755091e-10
"R.midT","L.LG",0.389101637030043,1.23988143479234e-36
"R.midT","R.isthCG",0.187309497226531,3.71292415639348e-09
"R.midT","L.medorbF",0.399986102809017,8.51157643391016e-39
"R.midT","R.SM",0.660221124366165,3.16760381395974e-123
"R.midT","L.supT",0.648097732654662,2.36343945427684e-117
"R.midT","R.midT",0.83453671471431,2.14274584949905e-254
"R.midT","L.postCEN",0.55423322052794,1.11350385209009e-79
"R.midT","R.latO",0.45461198623938,6.04931642196767e-51
"R.midT","R.parOP",0.523800614229712,7.18424323839047e-70
"R.midT","L.paraCEN",0.512074194160693,2.38434101192886e-66
"R.midT","R.parsTRI",0.455554750201648,3.56393054794905e-51
"R.midT","R.medorbF",0.261812929745856,9.23237860383607e-17
"R.midT","R.CN",0.36189299351612,1.43495966815833e-31
"R.midT","L.INS",0.536441431553167,8.00157861141027e-74
"L.postCEN","L.cauantCG",0.227995830975397,5.64297959768366e-13
"L.postCEN","L.parsORB",0.363290059084304,8.0998542781204e-32
"L.postCEN","R.parsORB",0.295154627955975,4.52159204947382e-21
"L.postCEN","L.preCN",0.652034843798736,3.13288568004757e-119
"L.postCEN","R.ENT",0.0832876453620022,0.00923637703202676
"L.postCEN","L.CN",0.514965625054023,3.32595459506644e-67
"L.postCEN","R.periCAL",0.403256145313982,1.83711517384317e-39
"L.postCEN","L.rosantCG",0.275519971365537,1.83950445524281e-18
"L.postCEN","L.caumidF",0.568690116745056,1.04902819571649e-84
"L.postCEN","R.rosantCG",0.173883372250569,4.57645707724401e-08
"L.postCEN","L.latO",0.524826191103979,3.48211290717975e-70
"L.postCEN","L.FUS",0.38898893146495,1.30424730016594e-36
"L.postCEN","R.LG",0.459539817382553,3.73825948304905e-52
"L.postCEN","R.postCEN",0.770358061794072,1.43962842068463e-192
"L.postCEN","L.periCAL",0.402849089633609,2.22551408898759e-39
"L.postCEN","L.SM",0.683508757839868,2.60216865945036e-135
"L.postCEN","L.parOP",0.555338248305703,4.69032014013756e-80
"L.postCEN","L.supP",0.718455066107437,9.83480277118849e-156
"L.postCEN","R.posCG",0.324497956011957,2.28982111135177e-25
"L.postCEN","L.ENT",0.102842071708215,0.00129400592250692
"L.postCEN","R.FUS",0.411828529870189,3.04031159387565e-41
"L.postCEN","R.supP",0.680498426499229,1.09880057115433e-133
"L.postCEN","R.supT",0.444632516004225,1.48008242061298e-48
"L.postCEN","R.rosmidF",0.421548624371865,2.5094785311998e-43
"L.postCEN","R.preCEN",0.60273812112261,1.39688484473622e-97
"L.postCEN","L.latorbF",0.387100419234913,3.03659026640752e-36
"L.postCEN","L.transT",0.45513714752424,4.50608247988159e-51
"L.postCEN","L.posCG",0.30348614528519,3.0531528740163e-22
"L.postCEN","R.transT",0.445008318497677,1.20717174645487e-48
"L.postCEN","R.preCN",0.663074237580059,1.19826666704441e-124
"L.postCEN","L.preCEN",0.635768912971222,1.19341106436921e-111
"L.postCEN","L.infP",0.657123847843014,1.06424781044953e-121
"L.postCEN","R.infP",0.653124624759106,9.35969686307533e-120
"L.postCEN","R.INS",0.301317114482429,6.21125081550479e-22
"L.postCEN","R.caumidF",0.497104498879077,4.75555042625427e-62
"L.postCEN","R.paraCEN",0.65106987915052,9.09338613827124e-119
"L.postCEN","L.infT",0.437075016177983,8.45319425795531e-47
"L.postCEN","R.supF",0.44311895186914,3.35483376422112e-48
"L.postCEN","L.paraH",0.189003934392287,2.66804759462355e-09
"L.postCEN","L.midT",0.483716104459043,2.21868769261236e-58
"L.postCEN","R.paraH",0.181984253209485,1.02848702925176e-08
"L.postCEN","L.isthCG",0.225333128172309,1.06059681464117e-12
"L.postCEN","L.parsTRI",0.51062815738413,6.3403466997739e-66
"L.postCEN","R.infT",0.431837142559087,1.3145487830951e-45
"L.postCEN","R.latorbF",0.28944545881509,2.72544942087903e-20
"L.postCEN","L.rosmidF",0.553521286657141,1.94027290174852e-79
"L.postCEN","L.supF",0.543325002497161,4.77426834287626e-76
"L.postCEN","R.cauantCG",0.205022845722727,1.00821556814343e-10
"L.postCEN","L.LG",0.482669595645577,4.22744368179558e-58
"L.postCEN","R.isthCG",0.272848366446885,4.01667387061962e-18
"L.postCEN","L.medorbF",0.361215378787244,1.89172913178185e-31
"L.postCEN","R.SM",0.685860559675051,1.35393665632615e-136
"L.postCEN","L.supT",0.458081824774115,8.55953181587165e-52
"L.postCEN","R.midT",0.464097935566658,2.73268921111804e-53
"L.postCEN","L.postCEN",0.899267676858432,0
"L.postCEN","R.latO",0.526243082999852,1.27501202310855e-70
"L.postCEN","R.parOP",0.459079898135099,4.85678916648681e-52
"L.postCEN","L.paraCEN",0.664141766734206,3.48645470359184e-125
"L.postCEN","R.parsTRI",0.413106220171319,1.63291068252019e-41
"L.postCEN","R.medorbF",0.218420406926278,5.25968642823228e-12
"L.postCEN","R.CN",0.504093742863812,4.96843077749847e-64
"L.postCEN","L.INS",0.413136795496452,1.60874798422055e-41
"R.latO","L.cauantCG",0.282427773838349,2.34551581568528e-19
"R.latO","L.parsORB",0.252710732616713,1.09897613035633e-15
"R.latO","R.parsORB",0.185651940834806,5.11490697997216e-09
"R.latO","L.preCN",0.61352959540403,5.39457165713143e-102
"R.latO","R.ENT",0.158956677647737,5.99527453163353e-07
"R.latO","L.CN",0.631392484568437,1.094732934571e-109
"R.latO","R.periCAL",0.556579702965263,1.76877108423333e-80
"R.latO","L.rosantCG",0.346462720975728,6.59171073206457e-29
"R.latO","L.caumidF",0.3568193875076,1.11809913280656e-30
"R.latO","R.rosantCG",0.188088034524797,3.19107010682369e-09
"R.latO","L.latO",0.743988259510753,9.77011516343452e-173
"R.latO","L.FUS",0.457798164892935,1.00518252153721e-51
"R.latO","R.LG",0.637194943253504,2.69421890903504e-112
"R.latO","R.postCEN",0.544407664555847,2.11035206998075e-76
"R.latO","L.periCAL",0.577404788773118,7.39207329018947e-88
"R.latO","L.SM",0.452271390188068,2.23392603771823e-50
"R.latO","L.parOP",0.389954731173289,8.44758275854632e-37
"R.latO","L.supP",0.649860383330457,3.43871216624246e-118
"R.latO","R.posCG",0.365727064657002,2.96676598872227e-32
"R.latO","L.ENT",0.11254458006171,0.0004271799798171
"R.latO","R.FUS",0.526549378762352,1.0254614741502e-70
"R.latO","R.supP",0.646197515880159,1.8613097115798e-116
"R.latO","R.supT",0.294667432790449,5.27908823779161e-21
"R.latO","R.rosmidF",0.245108562686479,8.07522742213518e-15
"R.latO","R.preCEN",0.399831260118445,9.14863244563405e-39
"R.latO","L.latorbF",0.386869189787118,3.36635893204287e-36
"R.latO","L.transT",0.502646034186239,1.28922358090557e-63
"R.latO","L.posCG",0.376659615578477,2.9423450802574e-34
"R.latO","R.transT",0.496611972995982,6.53242339890471e-62
"R.latO","R.preCN",0.635106092825703,2.37715927905349e-111
"R.latO","L.preCEN",0.462531312331254,6.74528070683123e-53
"R.latO","L.infP",0.615955884494072,5.20049134592554e-103
"R.latO","R.infP",0.611377306388065,4.22442482337126e-101
"R.latO","R.INS",0.435667332957757,1.77567101806147e-46
"R.latO","R.caumidF",0.286718653746866,6.3359743273995e-20
"R.latO","R.paraCEN",0.490236043896046,3.79951381973694e-60
"R.latO","L.infT",0.390443683476206,6.77636264925763e-37
"R.latO","R.supF",0.246537440960611,5.57922060062064e-15
"R.latO","L.paraH",0.215263427849843,1.07372659900522e-11
"R.latO","L.midT",0.319894083650655,1.16422699849381e-24
"R.latO","R.paraH",0.254413249777657,6.96632767442685e-16
"R.latO","L.isthCG",0.343015115173931,2.47644221407171e-28
"R.latO","L.parsTRI",0.32977797480542,3.42529537041561e-26
"R.latO","R.infT",0.463878121006012,3.10293565680843e-53
"R.latO","R.latorbF",0.300753463749479,7.46280129104009e-22
"R.latO","L.rosmidF",0.399280866568578,1.1820691032835e-38
"R.latO","L.supF",0.388140547395544,1.90781856362165e-36
"R.latO","R.cauantCG",0.232561685771385,1.87733519362612e-13
"R.latO","L.LG",0.636817316010818,3.99877754106511e-112
"R.latO","R.isthCG",0.365325807190716,3.50237473375396e-32
"R.latO","L.medorbF",0.379002299663783,1.06971996424441e-34
"R.latO","R.SM",0.503429788564996,7.69815618871384e-64
"R.latO","L.supT",0.335415612128734,4.32165526423628e-27
"R.latO","R.midT",0.318583691889976,1.84001134102131e-24
"R.latO","L.postCEN",0.550073688787219,2.80257854271918e-78
"R.latO","R.latO",0.860058891529953,6.42289132787739e-287
"R.latO","R.parOP",0.269447310070853,1.07205454264392e-17
